,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
13454,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Giemsa.', 'A micrograph stained with H&E.', 'A micrograph stained with Gram.', 'A micrograph without any staining.', 'A micrograph stained with PAS.', 'none of the above']",51f0c736-0e31-46bd-b2be-5942b546f253,A micrograph stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9618820548057556, 1.7404305253876373e-05, 3.856676630675793e-05, 9.992502327804687e-07, 5.862050602445379e-05, 0.0380023755133152]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
13455,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Giemsa.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Gram.', 'A microscopy image without any staining.', 'A microscopy image stained with PAS.', 'none of the above']",51f0c736-0e31-46bd-b2be-5942b546f253,A microscopy image stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9911389946937561, 0.00026399336638860404, 3.749217285076156e-05, 9.8808059192379e-06, 0.00015030043141450733, 0.008399398997426033]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
13456,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",0a9b65fd-a73d-417c-81d6-335356a2ffa3,A micrograph acquired through light microscopy.,0,"{'pred': [3], 'probs': [[0.0111034344881773, 0.017934799194335938, 0.016816142946481705, 0.954145610332489]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13457,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",0a9b65fd-a73d-417c-81d6-335356a2ffa3,A microscopy image obtained through light microscopy.,0,"{'pred': [1], 'probs': [[0.39746856689453125, 0.40515950322151184, 0.06774770468473434, 0.12962426245212555]], 'pred_prompt': ['A microscopy image obtained through electron microscopy.']}",none,none,none,none,none,none
13458,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through synthetic.', 'none of the above']",0a9b65fd-a73d-417c-81d6-335356a2ffa3,A micrograph acquired through brightfield microscopy.,0,"{'pred': [5], 'probs': [[0.0125849274918437, 0.0009419145644642413, 0.015428906306624413, 0.029536711052060127, 0.00011419443762861192, 0.9413934350013733]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13459,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through synthetic.', 'none of the above']",0a9b65fd-a73d-417c-81d6-335356a2ffa3,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [3], 'probs': [[0.13458950817584991, 0.0036782356910407543, 0.14125590026378632, 0.5173395276069641, 0.0006453495007008314, 0.20249147713184357]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
13460,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'none of the above']",0a9b65fd-a73d-417c-81d6-335356a2ffa3,"A micrograph, typically studied in pathology.",2,"{'pred': [1], 'probs': [[0.0005482714623212814, 0.6926423907279968, 0.0002179110306315124, 0.2981109619140625, 0.0006311589386314154, 0.007849317975342274]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
13461,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'none of the above']",0a9b65fd-a73d-417c-81d6-335356a2ffa3,A microscopy image frequently studied in pathology.,2,"{'pred': [1], 'probs': [[0.0034923371858894825, 0.7755134701728821, 0.0014739137841388583, 0.12391576170921326, 0.07624319195747375, 0.019361386075615883]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
13462,stain_0,A micrograph stained with {class}.,"['A micrograph stained with PAS.', 'A micrograph stained with Wright-Giemsa.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Giemsa.', 'A micrograph without any staining.', 'none of the above']",0a9b65fd-a73d-417c-81d6-335356a2ffa3,A micrograph stained with Giemsa.,3,"{'pred': [1], 'probs': [[5.636593414237723e-07, 0.9865313172340393, 6.730824679834768e-07, 0.013319347985088825, 2.4934372344631583e-09, 0.00014806084800511599]], 'pred_prompt': ['A micrograph stained with Wright-Giemsa.']}",none,none,none,none,none,none
13463,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with PAS.', 'A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Giemsa.', 'A microscopy image without any staining.', 'none of the above']",0a9b65fd-a73d-417c-81d6-335356a2ffa3,A microscopy image stained with Giemsa.,3,"{'pred': [1], 'probs': [[3.24773805004952e-06, 0.9611207246780396, 3.140014086966403e-06, 0.038802411407232285, 8.325793032781803e-08, 7.051209831843153e-05]], 'pred_prompt': ['A microscopy image stained with Wright-Giemsa.']}",none,none,none,none,none,none
13464,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",8546b794-ecbd-4dd2-a86c-f18d6cb25914,A micrograph acquired through light microscopy.,0,"{'pred': [3], 'probs': [[0.0754137635231018, 0.08304839581251144, 0.10738716274499893, 0.7341506481170654]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13465,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",8546b794-ecbd-4dd2-a86c-f18d6cb25914,A microscopy image obtained through light microscopy.,0,"{'pred': [1], 'probs': [[0.372467041015625, 0.5173757076263428, 0.07990527153015137, 0.03025195188820362]], 'pred_prompt': ['A microscopy image obtained through electron microscopy.']}",none,none,none,none,none,none
13466,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",8546b794-ecbd-4dd2-a86c-f18d6cb25914,A micrograph acquired through brightfield microscopy.,4,"{'pred': [5], 'probs': [[0.07533125579357147, 0.08448263257741928, 0.0006083970074541867, 0.0016897451132535934, 0.08054687827825546, 0.7573411464691162]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13467,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",8546b794-ecbd-4dd2-a86c-f18d6cb25914,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [1], 'probs': [[0.2581472396850586, 0.3662838041782379, 0.005999120883643627, 0.0015943486941978335, 0.25756099820137024, 0.11041446775197983]], 'pred_prompt': ['A microscopy image obtained through mixed.']}",none,none,none,none,none,none
13468,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'none of the above']",8546b794-ecbd-4dd2-a86c-f18d6cb25914,"A micrograph, typically studied in pathology.",3,"{'pred': [4], 'probs': [[0.00023857936321292073, 1.203873944177758e-05, 0.0011428450234234333, 0.0001882726646726951, 0.997611403465271, 0.0008069035247899592]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
13469,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",8546b794-ecbd-4dd2-a86c-f18d6cb25914,A microscopy image frequently studied in pathology.,3,"{'pred': [4], 'probs': [[0.0070451004430651665, 0.0024462284054607153, 0.28787049651145935, 0.0074449703097343445, 0.6827114820480347, 0.012481637299060822]], 'pred_prompt': ['A microscopy image frequently studied in radiology.']}",none,none,none,none,none,none
13470,stain_0,A micrograph stained with {class}.,"['A micrograph stained with IHC(HDab).', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with Giemsa.', 'A micrograph stained with PAS.', 'A micrograph stained with Masson Trichrome.', 'none of the above']",8546b794-ecbd-4dd2-a86c-f18d6cb25914,A micrograph stained with Giemsa.,2,"{'pred': [2], 'probs': [[4.927246664010454e-07, 6.475323175436642e-07, 0.9957804679870605, 1.5420557247125544e-05, 2.925847013557359e-07, 0.004202682059258223]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
13471,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with PAS.', 'A microscopy image stained with Masson Trichrome.', 'none of the above']",8546b794-ecbd-4dd2-a86c-f18d6cb25914,A microscopy image stained with Giemsa.,2,"{'pred': [2], 'probs': [[2.7512401175044943e-06, 7.036976967356168e-06, 0.9988279938697815, 4.047616312163882e-05, 8.534152584616095e-07, 0.0011208922369405627]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
13472,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",869d78b1-f6ba-4080-b000-6e637b1e9e9a,A micrograph acquired through light microscopy.,0,"{'pred': [3], 'probs': [[0.015610471367835999, 0.002436595968902111, 0.0037535936571657658, 0.978199303150177]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13473,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",869d78b1-f6ba-4080-b000-6e637b1e9e9a,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.6748242974281311, 0.14929905533790588, 0.01731802523136139, 0.15855862200260162]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
13474,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",869d78b1-f6ba-4080-b000-6e637b1e9e9a,A micrograph acquired through brightfield microscopy.,0,"{'pred': [5], 'probs': [[0.011794978752732277, 0.040546808391809464, 0.06604836881160736, 0.0008919918327592313, 0.0002979990094900131, 0.8804198503494263]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13475,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",869d78b1-f6ba-4080-b000-6e637b1e9e9a,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [2], 'probs': [[0.08116868138313293, 0.16306018829345703, 0.6072326302528381, 0.0007245853776112199, 0.001038039568811655, 0.14677578210830688]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
13476,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",869d78b1-f6ba-4080-b000-6e637b1e9e9a,"A micrograph, typically studied in pathology.",3,"{'pred': [1], 'probs': [[0.0005465581198222935, 0.9929823875427246, 0.0009627549443393946, 0.000463701318949461, 8.559275011066347e-05, 0.004959008656442165]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
13477,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'none of the above']",869d78b1-f6ba-4080-b000-6e637b1e9e9a,A microscopy image frequently studied in pathology.,3,"{'pred': [1], 'probs': [[0.015082958154380322, 0.8027193546295166, 0.16314175724983215, 0.013101301155984402, 0.0009914061520248652, 0.004963265266269445]], 'pred_prompt': ['A microscopy image frequently studied in radiology.']}",none,none,none,none,none,none
13478,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Giemsa.', 'A micrograph stained with synthetic.', 'A micrograph stained with Papanicolaou.', 'A micrograph stained with Gram.', 'A micrograph stained with Toluidine Blue.', 'none of the above']",869d78b1-f6ba-4080-b000-6e637b1e9e9a,A micrograph stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9957976341247559, 4.698922566603869e-07, 0.0010473980801180005, 6.031284101482015e-06, 0.0005139929126016796, 0.0026344647631049156]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
13479,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Giemsa.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Papanicolaou.', 'A microscopy image stained with Gram.', 'A microscopy image stained with Toluidine Blue.', 'none of the above']",869d78b1-f6ba-4080-b000-6e637b1e9e9a,A microscopy image stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9936842322349548, 4.145117031839618e-07, 0.0016402100445702672, 6.801492872909876e-06, 0.00404217466711998, 0.0006260555819608271]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
13480,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",2762310a-bcb6-473d-b91f-624aefb8b079,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.4394688606262207, 0.17623144388198853, 0.0600380040705204, 0.3242616653442383]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
13481,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",2762310a-bcb6-473d-b91f-624aefb8b079,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.8620190024375916, 0.034399762749671936, 0.10010925680398941, 0.0034719507675617933]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
13482,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",2762310a-bcb6-473d-b91f-624aefb8b079,A micrograph acquired through brightfield microscopy.,3,"{'pred': [0], 'probs': [[0.4110012650489807, 0.018028778955340385, 0.00019889975374098867, 0.33469468355178833, 0.009737936779856682, 0.22633834183216095]], 'pred_prompt': ['A micrograph acquired through differential interference contrast microscopy.']}",none,none,none,none,none,none
13483,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",2762310a-bcb6-473d-b91f-624aefb8b079,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.43658387660980225, 0.0036358502693474293, 0.0009136965963989496, 0.5389456152915955, 0.007444815710186958, 0.012476163916289806]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
13484,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in pathology.', 'none of the above']",2762310a-bcb6-473d-b91f-624aefb8b079,"A micrograph, typically studied in pathology.",4,"{'pred': [1], 'probs': [[0.003403357695788145, 0.9926024079322815, 0.00010648397437762469, 0.00025988538982346654, 0.0031479038298130035, 0.0004800902388524264]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
13485,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",2762310a-bcb6-473d-b91f-624aefb8b079,A microscopy image frequently studied in pathology.,4,"{'pred': [1], 'probs': [[0.3988844156265259, 0.5801951885223389, 0.0025689227040857077, 0.002023189328610897, 0.014609980396926403, 0.0017182868905365467]], 'pred_prompt': ['A microscopy image frequently studied in radiology.']}",none,none,none,none,none,none
13486,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Toluidine Blue.', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Giemsa.', 'A micrograph stained with Papanicolaou.', 'none of the above']",2762310a-bcb6-473d-b91f-624aefb8b079,A micrograph stained with Giemsa.,3,"{'pred': [3], 'probs': [[0.00271616131067276, 5.589096872427035e-06, 0.000292149925371632, 0.9958328604698181, 0.0004918855265714228, 0.0006613365258090198]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
13487,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Papanicolaou.', 'none of the above']",2762310a-bcb6-473d-b91f-624aefb8b079,A microscopy image stained with Giemsa.,3,"{'pred': [3], 'probs': [[0.01867969147861004, 3.966064105043188e-05, 0.0007592118345201015, 0.9794858694076538, 0.000747891899663955, 0.0002876618236768991]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
13488,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",60455385-0417-4fc9-9564-c391c71b7846,A micrograph acquired through light microscopy.,0,"{'pred': [3], 'probs': [[0.15345881879329681, 0.061642374843358994, 0.03390077129006386, 0.7509980201721191]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13489,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",60455385-0417-4fc9-9564-c391c71b7846,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.7816417813301086, 0.16408182680606842, 0.01486826129257679, 0.039408039301633835]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
13490,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through mixed.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",60455385-0417-4fc9-9564-c391c71b7846,A micrograph acquired through brightfield microscopy.,2,"{'pred': [5], 'probs': [[0.013218281790614128, 0.000628249195870012, 0.07145407795906067, 0.0027488942723721266, 0.331317275762558, 0.5806331634521484]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13491,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through mixed.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",60455385-0417-4fc9-9564-c391c71b7846,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [4], 'probs': [[0.027661947533488274, 0.0023308570962399244, 0.14392118155956268, 0.0027066280599683523, 0.7518741488456726, 0.07150522619485855]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
13492,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'none of the above']",60455385-0417-4fc9-9564-c391c71b7846,"A micrograph, typically studied in pathology.",4,"{'pred': [3], 'probs': [[0.0005194424302317202, 3.0028438686713343e-06, 5.91402749705594e-05, 0.9980879426002502, 0.00012699633953161538, 0.0012034353567287326]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
13493,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",60455385-0417-4fc9-9564-c391c71b7846,A microscopy image frequently studied in pathology.,4,"{'pred': [3], 'probs': [[0.03873630613088608, 0.00014290778199210763, 0.0001858122122939676, 0.9502151608467102, 0.0018635251326486468, 0.008856329135596752]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
13494,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Basic fuchsin.', 'A micrograph stained with Papanicolaou.', 'A micrograph without any staining.', 'A micrograph stained with Giemsa.', 'A micrograph stained with IHC(HDab).', 'none of the above']",60455385-0417-4fc9-9564-c391c71b7846,A micrograph stained with Giemsa.,3,"{'pred': [3], 'probs': [[2.28311382670654e-05, 0.00013710839266423136, 3.954279179652076e-07, 0.9967155456542969, 3.5790364449894696e-07, 0.0031237881630659103]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
13495,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with Papanicolaou.', 'A microscopy image without any staining.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",60455385-0417-4fc9-9564-c391c71b7846,A microscopy image stained with Giemsa.,3,"{'pred': [3], 'probs': [[6.974700227146968e-05, 0.0002076446544378996, 3.7540362427535e-06, 0.9980360865592957, 2.3911402422527317e-06, 0.0016803627368062735]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
13496,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",a3d0998c-4654-45d8-9849-8681f6a5d655,A micrograph acquired through light microscopy.,2,"{'pred': [1], 'probs': [[0.21482686698436737, 0.516097366809845, 0.22798433899879456, 0.041091397404670715]], 'pred_prompt': ['A micrograph acquired through electron microscopy.']}",none,none,none,none,none,none
13497,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",a3d0998c-4654-45d8-9849-8681f6a5d655,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.05177502706646919, 0.3988180458545685, 0.548393189907074, 0.0010137937497347593]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
13498,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",a3d0998c-4654-45d8-9849-8681f6a5d655,A micrograph acquired through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.001310477266088128, 0.02499675750732422, 0.05932679772377014, 0.3508374094963074, 0.4769163727760315, 0.08661222457885742]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
13499,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",a3d0998c-4654-45d8-9849-8681f6a5d655,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.0003491608949843794, 0.008982472121715546, 0.01617731899023056, 0.3183344006538391, 0.6517622470855713, 0.004394388757646084]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
13500,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'none of the above']",a3d0998c-4654-45d8-9849-8681f6a5d655,"A micrograph, typically studied in pathology.",0,"{'pred': [1], 'probs': [[0.0003373327199369669, 0.6741754412651062, 0.002292635850608349, 0.3230789005756378, 5.884788834009669e-07, 0.00011516332597238943]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
13501,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'none of the above']",a3d0998c-4654-45d8-9849-8681f6a5d655,A microscopy image frequently studied in pathology.,0,"{'pred': [1], 'probs': [[0.0038861187640577555, 0.6886948347091675, 0.12047652155160904, 0.18623146414756775, 3.3671705750748515e-05, 0.0006773832719773054]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
13502,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with Congo Red.', 'A micrograph stained with H&E.', 'A micrograph stained with Giemsa.', 'A micrograph stained with Basic fuchsin.', 'none of the above']",a3d0998c-4654-45d8-9849-8681f6a5d655,A micrograph stained with Giemsa.,3,"{'pred': [3], 'probs': [[7.499345997530327e-07, 2.3206115429275087e-07, 1.6820293240016326e-05, 0.9998791217803955, 1.8865701349568553e-05, 8.410163718508556e-05]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
