,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
4786,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'none of the above']",19841b54-ec06-48e0-b897-da63f1260415,A micrograph acquired through brightfield microscopy.,1,"{'pred': [1], 'probs': [[2.6171574063482694e-05, 0.5358712077140808, 0.3550908863544464, 0.04858488589525223, 0.05971508100628853, 0.0007117412169463933]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
4787,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'none of the above']",19841b54-ec06-48e0-b897-da63f1260415,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [1], 'probs': [[0.0013558684149757028, 0.5783970952033997, 0.28207865357398987, 0.11043219268321991, 0.027094077318906784, 0.0006420722347684205]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
4788,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'none of the above']",19841b54-ec06-48e0-b897-da63f1260415,"A micrograph, typically studied in pathology.",4,"{'pred': [0], 'probs': [[0.42218154668807983, 0.05776194483041763, 0.0015350260073319077, 0.2789284288883209, 0.23954223096370697, 5.082006464363076e-05]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
4789,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",19841b54-ec06-48e0-b897-da63f1260415,A microscopy image frequently studied in pathology.,4,"{'pred': [1], 'probs': [[0.14495806396007538, 0.4539187252521515, 0.02385704033076763, 0.36095666885375977, 0.016269706189632416, 3.976847801823169e-05]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
4790,stain_0,A micrograph stained with {class}.,"['A micrograph stained with PAS.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Wright-Giemsa.', 'A micrograph stained with synthetic.', 'A micrograph stained with H&E.', 'none of the above']",19841b54-ec06-48e0-b897-da63f1260415,A micrograph stained with IHC(Red).,1,"{'pred': [1], 'probs': [[2.6447389245731756e-05, 0.9996955394744873, 1.9533484874045826e-07, 0.0002770226274151355, 7.373773200924916e-07, 5.137220093764938e-10]], 'pred_prompt': ['A micrograph stained with IHC(Red).']}",none,none,none,none,none,none
4791,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with PAS.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with H&E.', 'none of the above']",19841b54-ec06-48e0-b897-da63f1260415,A microscopy image stained with IHC(Red).,1,"{'pred': [1], 'probs': [[3.4609620342962444e-05, 0.9823043346405029, 2.14039232560026e-07, 0.017659097909927368, 1.6801677702460438e-06, 3.5574931889215122e-09]], 'pred_prompt': ['A microscopy image stained with IHC(Red).']}",none,none,none,none,none,none
4792,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",f10b414b-22a4-4179-8750-917507c7ca08,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.1454726755619049, 0.004312473814934492, 0.850153386592865, 6.138609751360491e-05]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
4793,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",f10b414b-22a4-4179-8750-917507c7ca08,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.10082418471574783, 0.002588874427601695, 0.8965715169906616, 1.546536077512428e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
4794,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",f10b414b-22a4-4179-8750-917507c7ca08,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.12047066539525986, 0.05608201026916504, 0.0001371642283629626, 0.8149109482765198, 0.008121791295707226, 0.00027745187981054187]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
4795,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",f10b414b-22a4-4179-8750-917507c7ca08,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.22220121324062347, 0.2949943542480469, 0.01405838131904602, 0.4308226406574249, 0.03784932941198349, 7.407468365272507e-05]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
4796,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in dermatology.', 'none of the above']",f10b414b-22a4-4179-8750-917507c7ca08,"A micrograph, typically studied in pathology.",1,"{'pred': [3], 'probs': [[0.07797074317932129, 0.09956037253141403, 0.06115291640162468, 0.7394160032272339, 0.021892674267292023, 7.232126790768234e-06]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
4797,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in dermatology.', 'none of the above']",f10b414b-22a4-4179-8750-917507c7ca08,A microscopy image frequently studied in pathology.,1,"{'pred': [3], 'probs': [[0.036815095692873, 0.006602887529879808, 0.014392107725143433, 0.9052791595458984, 0.03690832480788231, 2.3937743662827415e-06]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
4798,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Congo Red.', 'A micrograph stained with Giemsa.', 'A micrograph stained with Wright-Giemsa.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Alcian Blue.', 'none of the above']",f10b414b-22a4-4179-8750-917507c7ca08,A micrograph stained with IHC(Red).,3,"{'pred': [3], 'probs': [[0.3364827632904053, 7.959158392623067e-05, 8.514007276971824e-07, 0.6634315848350525, 5.205315574130509e-06, 1.7457614520655085e-10]], 'pred_prompt': ['A micrograph stained with IHC(Red).']}",none,none,none,none,none,none
4799,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Congo Red.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Alcian Blue.', 'none of the above']",f10b414b-22a4-4179-8750-917507c7ca08,A microscopy image stained with IHC(Red).,3,"{'pred': [3], 'probs': [[0.2376554161310196, 0.00010239251423627138, 9.998101404562476e-07, 0.7622283697128296, 1.2785065337084234e-05, 9.938518896746018e-10]], 'pred_prompt': ['A microscopy image stained with IHC(Red).']}",none,none,none,none,none,none
4800,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",df0930f3-bb8d-48d3-bbe6-16b446a56b71,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.0002785191172733903, 0.4033326804637909, 0.515701174736023, 0.08068761974573135]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
4801,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",df0930f3-bb8d-48d3-bbe6-16b446a56b71,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.0004571699828375131, 0.14851601421833038, 0.8225682973861694, 0.02845853939652443]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
4802,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through mixed.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through differential interference contrast microscopy.', 'none of the above']",df0930f3-bb8d-48d3-bbe6-16b446a56b71,A micrograph acquired through brightfield microscopy.,2,"{'pred': [4], 'probs': [[0.0028553742449730635, 0.04741506651043892, 0.40378984808921814, 1.826615090294581e-07, 0.49894779920578003, 0.04699164628982544]], 'pred_prompt': ['A micrograph acquired through differential interference contrast microscopy.']}",none,none,none,none,none,none
4803,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through mixed.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through differential interference contrast microscopy.', 'none of the above']",df0930f3-bb8d-48d3-bbe6-16b446a56b71,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [4], 'probs': [[0.0022346568293869495, 0.0644182339310646, 0.10206359624862671, 4.8686865739000496e-06, 0.8271627426147461, 0.0041159214451909065]], 'pred_prompt': ['A microscopy image obtained through differential interference contrast microscopy.']}",none,none,none,none,none,none
4804,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in radiology.', 'none of the above']",df0930f3-bb8d-48d3-bbe6-16b446a56b71,"A micrograph, typically studied in pathology.",1,"{'pred': [0], 'probs': [[0.7521137595176697, 0.014600558206439018, 0.014644567854702473, 0.2166443020105362, 0.00016316208348143846, 0.0018337344517931342]], 'pred_prompt': ['A micrograph, typically studied in dermatology.']}",none,none,none,none,none,none
4805,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",df0930f3-bb8d-48d3-bbe6-16b446a56b71,A microscopy image frequently studied in pathology.,1,"{'pred': [3], 'probs': [[0.2374584823846817, 0.007176290266215801, 0.0038529387675225735, 0.7507208585739136, 0.00030374486232176423, 0.0004876870953012258]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
4806,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with H&E.', 'A micrograph stained with Gram.', 'A micrograph stained with Alcian Blue.', 'none of the above']",df0930f3-bb8d-48d3-bbe6-16b446a56b71,A micrograph stained with IHC(HDab).,1,"{'pred': [1], 'probs': [[0.0015339162200689316, 0.9984330534934998, 1.6441207151274284e-07, 2.0827463231398724e-05, 1.1981463103438728e-05, 1.7697164622632044e-08]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
4807,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with H&E.', 'A microscopy image stained with Gram.', 'A microscopy image stained with Alcian Blue.', 'none of the above']",df0930f3-bb8d-48d3-bbe6-16b446a56b71,A microscopy image stained with IHC(HDab).,1,"{'pred': [1], 'probs': [[0.00043715379433706403, 0.9994795918464661, 3.168431703670649e-07, 6.590763223357499e-05, 1.702815825410653e-05, 1.6586598761136884e-08]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
4808,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",2d5f9436-d72a-4665-a5a3-c5aa9972d59f,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.05039674788713455, 0.031687282025814056, 0.9149265885353088, 0.0029893487226217985]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
4809,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",2d5f9436-d72a-4665-a5a3-c5aa9972d59f,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.0094712283462286, 0.02938968315720558, 0.9610996842384338, 3.9420621760655195e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
4810,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through mixed.', 'none of the above']",2d5f9436-d72a-4665-a5a3-c5aa9972d59f,A micrograph acquired through brightfield microscopy.,3,"{'pred': [0], 'probs': [[0.6759254932403564, 0.000993848778307438, 0.0024994078557938337, 0.31402653455734253, 0.00477614626288414, 0.0017785393865779042]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",none,none,none,none,none,none
4811,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through mixed.', 'none of the above']",2d5f9436-d72a-4665-a5a3-c5aa9972d59f,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [0], 'probs': [[0.5029150247573853, 0.007925035431981087, 0.02310972660779953, 0.4499485492706299, 0.01577603444457054, 0.0003255616466049105]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",none,none,none,none,none,none
4812,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'none of the above']",2d5f9436-d72a-4665-a5a3-c5aa9972d59f,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.1534656584262848, 0.6433390378952026, 0.014056600630283356, 0.1689249575138092, 0.020200198516249657, 1.350619913864648e-05]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
4813,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",2d5f9436-d72a-4665-a5a3-c5aa9972d59f,A microscopy image frequently studied in pathology.,1,"{'pred': [3], 'probs': [[0.16883133351802826, 0.20268765091896057, 0.06374748796224594, 0.40170562267303467, 0.16292716562747955, 0.0001007382816169411]], 'pred_prompt': ['A microscopy image frequently studied in biology.']}",none,none,none,none,none,none
4814,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Papanicolaou.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with PAS.', 'A micrograph stained with H&E.', 'A micrograph stained with Giemsa.', 'none of the above']",2d5f9436-d72a-4665-a5a3-c5aa9972d59f,A micrograph stained with IHC(HDab).,1,"{'pred': [1], 'probs': [[0.0008452469483017921, 0.9987307190895081, 0.00024604800273664296, 9.903103637043387e-05, 7.898500189185143e-05, 2.4659894126699555e-09]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
4815,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Papanicolaou.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with PAS.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Giemsa.', 'none of the above']",2d5f9436-d72a-4665-a5a3-c5aa9972d59f,A microscopy image stained with IHC(HDab).,1,"{'pred': [1], 'probs': [[0.00027491667424328625, 0.9990761280059814, 0.0004134228511247784, 0.00017573570949025452, 5.9689991758204997e-05, 2.6003612596525727e-09]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
4816,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",6e869730-6f76-4459-a11a-c177b8e64a8c,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.09891601651906967, 0.332544207572937, 0.5589306950569153, 0.009609067812561989]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
4817,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",6e869730-6f76-4459-a11a-c177b8e64a8c,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.06452742218971252, 0.44383716583251953, 0.48646318912506104, 0.00517220888286829]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
4818,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'none of the above']",6e869730-6f76-4459-a11a-c177b8e64a8c,A micrograph acquired through brightfield microscopy.,2,"{'pred': [4], 'probs': [[0.014623521827161312, 0.003652022685855627, 0.4268186092376709, 0.009154866449534893, 0.5418686866760254, 0.0038822819478809834]], 'pred_prompt': ['A micrograph acquired through mixed.']}",none,none,none,none,none,none
4819,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'none of the above']",6e869730-6f76-4459-a11a-c177b8e64a8c,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [2], 'probs': [[0.08291621506214142, 0.020741768181324005, 0.42640700936317444, 0.062178533524274826, 0.40291324257850647, 0.0048432243056595325]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
4820,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",6e869730-6f76-4459-a11a-c177b8e64a8c,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.09421733766794205, 0.643176257610321, 0.25219061970710754, 0.0008987769833765924, 0.00940004549920559, 0.00011698132584569976]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
4821,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'none of the above']",6e869730-6f76-4459-a11a-c177b8e64a8c,A microscopy image frequently studied in pathology.,1,"{'pred': [0], 'probs': [[0.47698459029197693, 0.11039210110902786, 0.27284756302833557, 0.023478563874959946, 0.09605970233678818, 0.020237470045685768]], 'pred_prompt': ['A microscopy image frequently studied in biology.']}",none,none,none,none,none,none
4822,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Basic fuchsin.', 'A micrograph stained with synthetic.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with Gram.', 'A micrograph stained with IHC(HDab).', 'none of the above']",6e869730-6f76-4459-a11a-c177b8e64a8c,A micrograph stained with IHC(HDab).,4,"{'pred': [4], 'probs': [[0.00255526858381927, 0.054014649242162704, 2.1834848666912876e-05, 0.0009550381219014525, 0.9424523115158081, 9.090958883462008e-07]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
4823,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with Gram.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",6e869730-6f76-4459-a11a-c177b8e64a8c,A microscopy image stained with IHC(HDab).,4,"{'pred': [1], 'probs': [[0.008670185692608356, 0.671492874622345, 0.00011261078179813921, 0.0038869730196893215, 0.31583064794540405, 6.748075975337997e-06]], 'pred_prompt': ['A microscopy image stained with synthetic.']}",none,none,none,none,none,none
4824,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",6d9aaeff-cb21-4699-97be-25cae8a19417,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.10975747555494308, 0.881309449672699, 0.008622323162853718, 0.0003108143573626876]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
4825,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",6d9aaeff-cb21-4699-97be-25cae8a19417,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.030101269483566284, 0.9478029012680054, 0.02207622304558754, 1.9711289496626705e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
4826,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",6d9aaeff-cb21-4699-97be-25cae8a19417,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.03987446427345276, 8.778968094702577e-07, 0.02144720032811165, 0.9227256774902344, 0.015804704278707504, 0.00014701472537126392]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
4827,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",6d9aaeff-cb21-4699-97be-25cae8a19417,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.14036260545253754, 0.0001524587132735178, 0.043073538690805435, 0.7428687214851379, 0.07352254539728165, 2.010432399401907e-05]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
4828,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in cytology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'none of the above']",6d9aaeff-cb21-4699-97be-25cae8a19417,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[0.1346122771501541, 0.002841115230694413, 0.0922413021326065, 0.5115871429443359, 0.25871387124061584, 4.2356582525826525e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
4829,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'none of the above']",6d9aaeff-cb21-4699-97be-25cae8a19417,A microscopy image frequently studied in pathology.,3,"{'pred': [0], 'probs': [[0.6191612482070923, 0.006114735268056393, 0.1280241161584854, 0.01833457686007023, 0.22836224734783173, 3.0268990940385265e-06]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
4830,stain_0,A micrograph stained with {class}.,"['A micrograph stained with IHC(HDab).', 'A micrograph stained with PAS.', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with Wright-Giemsa.', 'none of the above']",6d9aaeff-cb21-4699-97be-25cae8a19417,A micrograph stained with IHC(HDab).,0,"{'pred': [0], 'probs': [[0.9999226331710815, 2.0309737010393292e-05, 1.0864386240427848e-05, 8.809410019239294e-07, 4.525515396380797e-05, 3.672768755791367e-08]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
4831,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with IHC(HDab).', 'A microscopy image stained with PAS.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with Wright-Giemsa.', 'none of the above']",6d9aaeff-cb21-4699-97be-25cae8a19417,A microscopy image stained with IHC(HDab).,0,"{'pred': [0], 'probs': [[0.9997822642326355, 3.0325983971124515e-05, 0.00011422967509133741, 6.122685135778738e-06, 6.714037590427324e-05, 7.92443799468856e-08]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
4832,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",91ad0dd5-829a-4eea-b345-26e8b4637e37,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.06262598931789398, 0.020380061119794846, 0.9168360829353333, 0.00015789108874741942]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
4833,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",91ad0dd5-829a-4eea-b345-26e8b4637e37,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.008813032880425453, 0.06590042263269424, 0.9252456426620483, 4.0947485103970394e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
4834,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'none of the above']",91ad0dd5-829a-4eea-b345-26e8b4637e37,A micrograph acquired through brightfield microscopy.,1,"{'pred': [1], 'probs': [[8.800162731859018e-07, 0.9563626646995544, 0.0309244804084301, 0.009226829744875431, 0.0033154587727040052, 0.0001696800027275458]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
