,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
1784,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",b65fb050-c340-419e-bde9-485f6f6c7920,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9918726086616516, 0.0027499711140990257, 0.005369475577026606, 7.921508768049534e-06]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1785,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",b65fb050-c340-419e-bde9-485f6f6c7920,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9909456968307495, 0.008243205957114697, 0.0008107434841804206, 4.1596666733312304e-07]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1786,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",b65fb050-c340-419e-bde9-485f6f6c7920,A micrograph acquired through brightfield microscopy.,2,"{'pred': [0], 'probs': [[0.9858944416046143, 0.0016521719517186284, 0.008942194283008575, 0.003069895086809993, 0.0004410254186950624, 2.4024291178648127e-07]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1787,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",b65fb050-c340-419e-bde9-485f6f6c7920,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [0], 'probs': [[0.9708600044250488, 0.003213470568880439, 0.0211494043469429, 0.0036069497000426054, 0.0011700696777552366, 8.476138191326754e-08]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1788,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in cytology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'none of the above']",b65fb050-c340-419e-bde9-485f6f6c7920,"A micrograph, typically studied in pathology.",4,"{'pred': [4], 'probs': [[1.5518325824359636e-07, 0.1725977212190628, 1.0370305062679108e-05, 0.033919092267751694, 0.7934725880622864, 5.284534476679426e-10]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1789,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",b65fb050-c340-419e-bde9-485f6f6c7920,A microscopy image frequently studied in pathology.,4,"{'pred': [4], 'probs': [[0.0004607551090884954, 0.14052821695804596, 0.0017113742651417851, 0.221710667014122, 0.6355889439582825, 1.7451069922458373e-08]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1790,stain_0,A micrograph stained with {class}.,"['A micrograph stained with PAS.', 'A micrograph stained with Gram.', 'A micrograph stained with H&E.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with synthetic.', 'none of the above']",b65fb050-c340-419e-bde9-485f6f6c7920,A micrograph stained with H&E.,2,"{'pred': [2], 'probs': [[0.13878779113292694, 4.046081085107289e-05, 0.8543298840522766, 0.0003391627687960863, 0.0065026539377868176, 5.224146004678687e-09]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1791,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with PAS.', 'A microscopy image stained with Gram.', 'A microscopy image stained with H&E.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with synthetic.', 'none of the above']",b65fb050-c340-419e-bde9-485f6f6c7920,A microscopy image stained with H&E.,2,"{'pred': [2], 'probs': [[0.14218604564666748, 0.00034079147735610604, 0.8230404257774353, 0.00047078088391572237, 0.03396192938089371, 1.9492034653012524e-08]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1792,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",ee0733df-906c-4399-b2e5-31b407418e7c,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.09054535627365112, 0.7999951839447021, 0.010708079673349857, 0.09875131398439407]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1793,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",ee0733df-906c-4399-b2e5-31b407418e7c,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.0760468989610672, 0.9199012517929077, 0.002360378159210086, 0.0016915095038712025]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1794,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through synthetic.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",ee0733df-906c-4399-b2e5-31b407418e7c,A micrograph acquired through brightfield microscopy.,3,"{'pred': [1], 'probs': [[0.001698620617389679, 0.6398476362228394, 0.01548637356609106, 0.3269100785255432, 0.004665185231715441, 0.011392069049179554]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1795,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through synthetic.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",ee0733df-906c-4399-b2e5-31b407418e7c,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [1], 'probs': [[0.0006109824171289802, 0.6513828039169312, 0.0013893244322389364, 0.3432997763156891, 0.002671615220606327, 0.0006455389666371047]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1796,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'none of the above']",ee0733df-906c-4399-b2e5-31b407418e7c,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[2.6869906832871493e-06, 0.946357250213623, 0.007546823471784592, 0.04603271931409836, 5.8378038374939933e-05, 2.155514721380314e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1797,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'none of the above']",ee0733df-906c-4399-b2e5-31b407418e7c,A microscopy image frequently studied in pathology.,1,"{'pred': [1], 'probs': [[6.0314956499496475e-05, 0.8699630498886108, 0.10623911023139954, 0.022570353001356125, 0.0011265380308032036, 4.0784067095955834e-05]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1798,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Wright-Giemsa.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Gram.', 'A micrograph stained with Giemsa.', 'A micrograph stained with H&E.', 'none of the above']",ee0733df-906c-4399-b2e5-31b407418e7c,A micrograph stained with H&E.,4,"{'pred': [4], 'probs': [[7.719340828771237e-06, 0.009332260116934776, 1.0587294127617497e-05, 0.0004758737632073462, 0.9901726245880127, 9.006075742945541e-07]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1799,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Gram.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with H&E.', 'none of the above']",ee0733df-906c-4399-b2e5-31b407418e7c,A microscopy image stained with H&E.,4,"{'pred': [4], 'probs': [[6.714171831845306e-06, 0.009015175513923168, 3.302298136986792e-05, 0.00027625553775578737, 0.9906683564186096, 4.121484096231143e-07]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1800,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",7882ac1a-736d-4cd7-a90b-a00c59ac5afc,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9393964409828186, 0.00950118899345398, 0.05044429749250412, 0.0006580494227819145]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1801,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",7882ac1a-736d-4cd7-a90b-a00c59ac5afc,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9116577506065369, 0.00291445292532444, 0.08541732281446457, 1.0493519766896497e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1802,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",7882ac1a-736d-4cd7-a90b-a00c59ac5afc,A micrograph acquired through brightfield microscopy.,2,"{'pred': [1], 'probs': [[0.0004985544946976006, 0.9964208602905273, 0.0022111169528216124, 4.920537321595475e-05, 0.0008195540285669267, 7.366200520664279e-07]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1803,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",7882ac1a-736d-4cd7-a90b-a00c59ac5afc,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [1], 'probs': [[0.0025171174202114344, 0.9793004989624023, 0.009941636584699154, 0.0003727635194081813, 0.007867812179028988, 1.7234782490049838e-07]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1804,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in pathology.', 'none of the above']",7882ac1a-736d-4cd7-a90b-a00c59ac5afc,"A micrograph, typically studied in pathology.",4,"{'pred': [4], 'probs': [[1.7847377193902503e-06, 0.08761544525623322, 0.004038979299366474, 2.38218262893497e-06, 0.9083414673805237, 1.012987738135962e-08]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1805,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",7882ac1a-736d-4cd7-a90b-a00c59ac5afc,A microscopy image frequently studied in pathology.,4,"{'pred': [4], 'probs': [[8.916763181332499e-05, 0.0639260858297348, 0.0984436497092247, 9.930175292538479e-05, 0.8374416828155518, 1.715432489390878e-07]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1806,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with Masson Trichrome.', 'A micrograph stained with H&E.', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with Congo Red.', 'none of the above']",7882ac1a-736d-4cd7-a90b-a00c59ac5afc,A micrograph stained with H&E.,2,"{'pred': [2], 'probs': [[4.984559609511052e-07, 0.005440782755613327, 0.9837348461151123, 0.005911481101065874, 0.004912450909614563, 3.7188385704212124e-09]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1807,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with Congo Red.', 'none of the above']",7882ac1a-736d-4cd7-a90b-a00c59ac5afc,A microscopy image stained with H&E.,2,"{'pred': [2], 'probs': [[1.1205779628653545e-06, 0.009833844378590584, 0.9825641512870789, 0.003564715152606368, 0.004036108963191509, 4.241798912119066e-09]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1808,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",5f9b4166-631d-4ee2-9d77-23b2e9982fed,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9360049366950989, 0.01366509310901165, 0.043202199041843414, 0.007127821911126375]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1809,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",5f9b4166-631d-4ee2-9d77-23b2e9982fed,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9715735912322998, 0.02393769659101963, 0.004450126551091671, 3.859517892124131e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1810,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",5f9b4166-631d-4ee2-9d77-23b2e9982fed,A micrograph acquired through brightfield microscopy.,4,"{'pred': [2], 'probs': [[0.0038445324171334505, 0.0002047606249107048, 0.9826472401618958, 4.613845703715924e-06, 0.01327452715486288, 2.4367171135963872e-05]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1811,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",5f9b4166-631d-4ee2-9d77-23b2e9982fed,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [2], 'probs': [[0.03358953446149826, 0.001251221401616931, 0.8568546772003174, 2.7551021048566326e-05, 0.10827191174030304, 5.128370503371116e-06]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1812,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in cytology.', 'none of the above']",5f9b4166-631d-4ee2-9d77-23b2e9982fed,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[1.8811393829309964e-06, 0.019034119322896004, 7.836036820663139e-05, 0.9808854460716248, 7.665402534939858e-08, 6.753633385869762e-08]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1813,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",5f9b4166-631d-4ee2-9d77-23b2e9982fed,A microscopy image frequently studied in pathology.,3,"{'pred': [3], 'probs': [[0.00019732349028345197, 0.46016746759414673, 0.0014844905817881227, 0.538002610206604, 0.00014761633065063506, 4.447891797099146e-07]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1814,stain_0,A micrograph stained with {class}.,"['A micrograph stained with H&E.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with Wright-Giemsa.', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with Masson Trichrome.', 'none of the above']",5f9b4166-631d-4ee2-9d77-23b2e9982fed,A micrograph stained with H&E.,0,"{'pred': [0], 'probs': [[0.9779242873191833, 0.0018087690696120262, 1.2065085684298538e-05, 3.8268876778602134e-06, 0.02025073580443859, 3.7056375390420726e-07]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1815,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with H&E.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with Masson Trichrome.', 'none of the above']",5f9b4166-631d-4ee2-9d77-23b2e9982fed,A microscopy image stained with H&E.,0,"{'pred': [0], 'probs': [[0.9728996157646179, 0.003905672812834382, 7.189679308794439e-06, 2.3272568796528503e-06, 0.023185066878795624, 1.3355335681808356e-07]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1816,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",e9e0d387-df1f-48b4-b7e7-16d35579f86c,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.8590174913406372, 0.06385450065135956, 0.0037073115818202496, 0.07342071086168289]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1817,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",e9e0d387-df1f-48b4-b7e7-16d35579f86c,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9548008441925049, 0.043071866035461426, 0.0009542623301967978, 0.0011730687692761421]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1818,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",e9e0d387-df1f-48b4-b7e7-16d35579f86c,A micrograph acquired through brightfield microscopy.,0,"{'pred': [2], 'probs': [[0.010821831412613392, 5.95312230871059e-05, 0.9731640815734863, 0.00011328911932650954, 0.015468034893274307, 0.00037320415140129626]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1819,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",e9e0d387-df1f-48b4-b7e7-16d35579f86c,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [2], 'probs': [[0.026708682999014854, 0.00012269090802874416, 0.9333797693252563, 0.00031570647843182087, 0.0393904447555542, 8.264760253950953e-05]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1820,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'none of the above']",e9e0d387-df1f-48b4-b7e7-16d35579f86c,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.012574676424264908, 0.9873451590538025, 4.14993628510274e-05, 1.9203378542442806e-05, 1.6332293171217316e-06, 1.787720430002082e-05]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1821,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",e9e0d387-df1f-48b4-b7e7-16d35579f86c,A microscopy image frequently studied in pathology.,1,"{'pred': [1], 'probs': [[0.09131328761577606, 0.9064041376113892, 0.0007547451532445848, 0.00013757993292529136, 0.00101191783323884, 0.00037839586730115116]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1822,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Papanicolaou.', 'A micrograph stained with Masson Trichrome.', 'A micrograph stained with H&E.', 'A micrograph stained with Congo Red.', 'A micrograph stained with IHC(Red).', 'none of the above']",e9e0d387-df1f-48b4-b7e7-16d35579f86c,A micrograph stained with H&E.,2,"{'pred': [2], 'probs': [[2.854467595625465e-08, 0.017406616359949112, 0.9796658158302307, 0.0013283583102747798, 0.0015975303249433637, 1.7594136352272471e-06]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1823,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Papanicolaou.', 'A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with IHC(Red).', 'none of the above']",e9e0d387-df1f-48b4-b7e7-16d35579f86c,A microscopy image stained with H&E.,2,"{'pred': [2], 'probs': [[5.50016139300169e-08, 0.02439083531498909, 0.971842348575592, 0.0008492114720866084, 0.00291551579721272, 1.996158971451223e-06]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1824,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",264dfb78-a7ce-4a07-8003-5f3196b7ac44,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.1485266238451004, 0.026399053633213043, 0.8056502938270569, 0.019424013793468475]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1825,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",264dfb78-a7ce-4a07-8003-5f3196b7ac44,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.019307199865579605, 0.02676600031554699, 0.9538225531578064, 0.00010424266656627879]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1826,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",264dfb78-a7ce-4a07-8003-5f3196b7ac44,A micrograph acquired through brightfield microscopy.,0,"{'pred': [1], 'probs': [[0.002176797017455101, 0.9959182143211365, 0.001654207706451416, 6.2318767959368415e-06, 0.00019983593665529042, 4.475788591662422e-05]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1827,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",264dfb78-a7ce-4a07-8003-5f3196b7ac44,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [1], 'probs': [[0.008170988410711288, 0.986430287361145, 0.004776834510266781, 5.152802259544842e-05, 0.0005647495272569358, 5.631398380501196e-06]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1828,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",264dfb78-a7ce-4a07-8003-5f3196b7ac44,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[9.111993222177261e-07, 0.721841037273407, 0.016227660700678825, 0.26192712783813477, 2.6498667011765065e-06, 5.632645070363651e-07]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
