,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
4119,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",d0b6067d-a9e7-451d-9bad-d4c99a05bace,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.6326742172241211, 0.06733506917953491, 0.015138916671276093, 0.02482648193836212, 0.02073831856250763, 0.23928700387477875]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4120,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",a677ba00-6ff8-4a54-8973-52290cd522e4,pathology,1,"{'pred': [5], 'probs': [[0.00010149901208933443, 0.11806324124336243, 0.13675007224082947, 0.0006459830910898745, 0.19700422883033752, 0.54743492603302]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
4121,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",a677ba00-6ff8-4a54-8973-52290cd522e4,light microscopy,2,"{'pred': [2], 'probs': [[3.7813922517671017e-06, 0.0035415382590144873, 0.9958601593971252, 0.0005945693119429052]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
4122,stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? none of the above']",a677ba00-6ff8-4a54-8973-52290cd522e4,IHC(HDab),1,"{'pred': [1], 'probs': [[0.25699254870414734, 0.37796464562416077, 7.69885373301804e-05, 0.0025295827072113752, 0.0017496126238256693, 0.36068665981292725]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
4123,subdomain,"['What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",a677ba00-6ff8-4a54-8973-52290cd522e4,neuropathology,4,"{'pred': [3], 'probs': [[0.08945374190807343, 0.002321182982996106, 0.2859177589416504, 0.36293157935142517, 0.060937609523534775, 0.1984381377696991]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? autopsy pathology']}",none,none,none,none,none,none
4124,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",a677ba00-6ff8-4a54-8973-52290cd522e4,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.8945677876472473, 0.10143119096755981, 6.052809112588875e-05, 0.0025142915546894073, 6.799604761908995e-06, 0.0014193926472216845]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4125,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",d27e9467-d912-44fb-8c08-8eb26281fad8,pathology,2,"{'pred': [3], 'probs': [[3.6011445558870037e-07, 0.0005784069071523845, 0.049833789467811584, 0.5566706657409668, 0.0003922911419067532, 0.39252451062202454]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
4126,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",d27e9467-d912-44fb-8c08-8eb26281fad8,light microscopy,2,"{'pred': [2], 'probs': [[4.5873232011217624e-05, 0.39437752962112427, 0.5867292881011963, 0.01884729415178299]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
4127,stain,"['What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? none of the above']",d27e9467-d912-44fb-8c08-8eb26281fad8,IHC(HDab),3,"{'pred': [3], 'probs': [[0.25836700201034546, 3.990447794421925e-08, 0.000813647813629359, 0.46758168935775757, 8.814631655695848e-07, 0.27323678135871887]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
4128,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",d27e9467-d912-44fb-8c08-8eb26281fad8,neuropathology,1,"{'pred': [5], 'probs': [[0.10954975336790085, 0.08617507666349411, 0.2444545328617096, 0.004026689101010561, 0.07787764072418213, 0.47791633009910583]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
4129,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",d27e9467-d912-44fb-8c08-8eb26281fad8,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.13961945474147797, 0.7375107407569885, 0.021283812820911407, 0.0065695540979504585, 0.0006168732652440667, 0.09439956396818161]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4130,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",d4a3a642-9fe5-445c-bcdb-582b4e703256,pathology,4,"{'pred': [4], 'probs': [[0.0006588812102563679, 0.006681287195533514, 0.0631420686841011, 0.0032589889597147703, 0.5663919448852539, 0.35986682772636414]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",none,none,none,none,none,none
4131,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",d4a3a642-9fe5-445c-bcdb-582b4e703256,light microscopy,1,"{'pred': [1], 'probs': [[3.125065268250182e-05, 0.9390870332717896, 0.002928219735622406, 0.05795351788401604]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
4132,stain,"['What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? none of the above']",d4a3a642-9fe5-445c-bcdb-582b4e703256,IHC(HDab),1,"{'pred': [1], 'probs': [[0.009299132041633129, 0.9293147921562195, 3.082797320530517e-06, 4.497583176998887e-06, 0.0001794926356524229, 0.06119893118739128]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
4133,subdomain,"['What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",d4a3a642-9fe5-445c-bcdb-582b4e703256,neuropathology,4,"{'pred': [4], 'probs': [[0.004946208093315363, 0.000328347145114094, 0.011053151451051235, 0.030624737963080406, 0.9490875601768494, 0.003959975205361843]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
4134,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",d4a3a642-9fe5-445c-bcdb-582b4e703256,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.01839422807097435, 0.5838834643363953, 0.002126287203282118, 0.00355602172203362, 0.22310838103294373, 0.16893157362937927]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4135,domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",24503192-d598-498a-a45f-29a3142e53c6,pathology,4,"{'pred': [5], 'probs': [[2.3136848540161736e-05, 0.1367625743150711, 0.000694453134201467, 3.6455410736380145e-05, 0.25747519731521606, 0.6050082445144653]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
4136,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",24503192-d598-498a-a45f-29a3142e53c6,light microscopy,2,"{'pred': [2], 'probs': [[4.445633749128319e-06, 0.004590453580021858, 0.9953770637512207, 2.8042661142535508e-05]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
4137,stain,"['What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? none of the above']",24503192-d598-498a-a45f-29a3142e53c6,IHC(HDab),3,"{'pred': [3], 'probs': [[0.0020195001270622015, 0.000709349405951798, 6.451183253375348e-06, 0.7289101481437683, 0.24231019616127014, 0.026044318452477455]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
4138,subdomain,"['What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",24503192-d598-498a-a45f-29a3142e53c6,neuropathology,1,"{'pred': [4], 'probs': [[0.048644110560417175, 0.019671887159347534, 0.01067033689469099, 0.027125490829348564, 0.8612184524536133, 0.03266970068216324]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology']}",none,none,none,none,none,none
4139,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",24503192-d598-498a-a45f-29a3142e53c6,brightfield microscopy,2,"{'pred': [2], 'probs': [[0.00018919057038147002, 0.00652090972289443, 0.9808136820793152, 6.474524070654297e-06, 0.012308179400861263, 0.00016157500795088708]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4140,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",0464e256-43fe-4ef7-9504-9a3f70e8e80c,pathology,3,"{'pred': [2], 'probs': [[0.0864153727889061, 6.653002492384985e-05, 0.3059626817703247, 0.26675599813461304, 0.041448481380939484, 0.29935088753700256]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? dermatology']}",none,none,none,none,none,none
4141,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",0464e256-43fe-4ef7-9504-9a3f70e8e80c,light microscopy,1,"{'pred': [1], 'probs': [[7.856613956391811e-05, 0.9975680708885193, 0.00019967815023846924, 0.0021535747218877077]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
4142,stain,"['What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",0464e256-43fe-4ef7-9504-9a3f70e8e80c,IHC(Red),1,"{'pred': [1], 'probs': [[2.666806508955233e-08, 0.9661723375320435, 0.022573554888367653, 0.00331887137144804, 0.0005349683342501521, 0.007400238420814276]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",none,none,none,none,none,none
4143,subdomain,"['What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",0464e256-43fe-4ef7-9504-9a3f70e8e80c,neuropathology,2,"{'pred': [4], 'probs': [[0.0013489557895809412, 0.00017832462617661804, 0.11257787048816681, 0.30893370509147644, 0.549744188785553, 0.027216944843530655]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? infectious disease pathology']}",none,none,none,none,none,none
4144,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",0464e256-43fe-4ef7-9504-9a3f70e8e80c,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.14727209508419037, 0.8292874097824097, 0.000259392021689564, 0.00697051826864481, 0.0009307035361416638, 0.01527976244688034]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4145,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",7c4f9f1a-b3df-43e3-8542-e7642b272591,pathology,0,"{'pred': [2], 'probs': [[0.32856467366218567, 0.1164746806025505, 0.46842169761657715, 0.02265842631459236, 0.003435072721913457, 0.06044540926814079]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
4146,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",7c4f9f1a-b3df-43e3-8542-e7642b272591,light microscopy,0,"{'pred': [2], 'probs': [[0.32993704080581665, 0.0001431435375707224, 0.5937513113021851, 0.0761684998869896]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? electron microscopy']}",none,none,none,none,none,none
4147,stain,"['What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",7c4f9f1a-b3df-43e3-8542-e7642b272591,IHC(HDab),3,"{'pred': [3], 'probs': [[9.04426779015921e-05, 0.0007263590814545751, 1.9756889741984196e-06, 0.9747212529182434, 7.314843969652429e-06, 0.024452734738588333]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
4148,subdomain,"['What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",7c4f9f1a-b3df-43e3-8542-e7642b272591,neuropathology,4,"{'pred': [4], 'probs': [[0.0024975233245640993, 0.00010070289863506332, 0.00786026380956173, 0.0012423230800777674, 0.9871898293495178, 0.0011092972708866]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
4149,submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7c4f9f1a-b3df-43e3-8542-e7642b272591,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.004454564303159714, 0.14676810801029205, 0.031874723732471466, 0.03866454213857651, 0.5140396356582642, 0.2641984522342682]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4150,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",75645796-8f18-48a9-95df-cfcb7a4b2f18,pathology,1,"{'pred': [5], 'probs': [[0.02024490386247635, 0.06351273506879807, 2.4145261704688892e-05, 0.25378966331481934, 0.000288709212327376, 0.6621398329734802]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
4151,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",75645796-8f18-48a9-95df-cfcb7a4b2f18,light microscopy,2,"{'pred': [2], 'probs': [[0.00436959695070982, 0.00014181708684191108, 0.9904065728187561, 0.005082020536065102]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
4152,stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",75645796-8f18-48a9-95df-cfcb7a4b2f18,IHC(HDab),2,"{'pred': [2], 'probs': [[0.029252737760543823, 0.012541674077510834, 0.5277243852615356, 0.0001839495380409062, 0.10092949867248535, 0.3293677568435669]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
4153,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",75645796-8f18-48a9-95df-cfcb7a4b2f18,neuropathology,0,"{'pred': [5], 'probs': [[0.0835302397608757, 0.00028356810798868537, 0.36421722173690796, 0.0008685379289090633, 0.1653972864151001, 0.3857032060623169]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
4154,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",75645796-8f18-48a9-95df-cfcb7a4b2f18,brightfield microscopy,4,"{'pred': [4], 'probs': [[2.465106445015408e-05, 0.002654165728017688, 0.08694615215063095, 0.0006347245653159916, 0.9083338975906372, 0.0014063244452700019]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4155,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",fb5732cb-b9d2-485c-a34b-4c245995257d,pathology,2,"{'pred': [1], 'probs': [[0.026246223598718643, 0.9325425028800964, 0.01135075744241476, 1.4231586646928918e-05, 0.0002728277468122542, 0.029573431238532066]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
4156,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",fb5732cb-b9d2-485c-a34b-4c245995257d,light microscopy,0,"{'pred': [0], 'probs': [[0.827565610408783, 0.071573905646801, 5.860197779838927e-05, 0.10080187022686005]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
4157,stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? none of the above']",fb5732cb-b9d2-485c-a34b-4c245995257d,IHC(HDab),0,"{'pred': [0], 'probs': [[0.9406253695487976, 0.00785504374653101, 0.001742411172017455, 0.000875309226103127, 0.0003887311031576246, 0.04851314052939415]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
4158,subdomain,"['What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",fb5732cb-b9d2-485c-a34b-4c245995257d,neuropathology,2,"{'pred': [2], 'probs': [[0.003929812926799059, 0.024140384048223495, 0.9530481696128845, 0.00758125726133585, 0.006816787179559469, 0.0044835894368588924]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
4159,submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",fb5732cb-b9d2-485c-a34b-4c245995257d,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.0017369315028190613, 0.16177527606487274, 0.03490111231803894, 0.02724101021885872, 0.6789553165435791, 0.09539035707712173]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
4160,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",0ae71915-7c7a-4357-8a58-365dce7730c3,pathology,3,"{'pred': [5], 'probs': [[0.0008564682793803513, 0.002630423055961728, 0.24316932260990143, 0.1982673555612564, 5.6074175518006086e-05, 0.5550203323364258]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
