,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
873,subdomain,"['What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",0e71b0b8-7955-4c00-bed7-37a1314cf4ee,cardiovascular pathology,1,"{'pred': [4], 'probs': [[0.17998726665973663, 0.002115990035235882, 0.019010141491889954, 0.01768290437757969, 0.7780964374542236, 0.0031073184218257666]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? forensic pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
874,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",0e71b0b8-7955-4c00-bed7-37a1314cf4ee,brightfield microscopy,2,"{'pred': [2], 'probs': [[0.0024486505426466465, 0.006084873341023922, 0.9315287470817566, 0.050963085144758224, 0.003938495647162199, 0.005036173854023218]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
875,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",79577128-74a8-4847-b4c9-c2e4738f6ac1,pathology,3,"{'pred': [3], 'probs': [[0.0001415369042661041, 9.896146366372705e-05, 1.414161488355603e-06, 0.7868345975875854, 0.14880965650081635, 0.0641137883067131]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
876,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",79577128-74a8-4847-b4c9-c2e4738f6ac1,light microscopy,2,"{'pred': [2], 'probs': [[0.006335329730063677, 8.27240728540346e-05, 0.9663477540016174, 0.027234211564064026]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
877,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? none of the above']",79577128-74a8-4847-b4c9-c2e4738f6ac1,H&E,0,"{'pred': [0], 'probs': [[0.7096889019012451, 3.776015364564955e-05, 0.000360587117029354, 0.00010195902723353356, 0.004605968948453665, 0.28520479798316956]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
878,subdomain,"['What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? head and neck pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",79577128-74a8-4847-b4c9-c2e4738f6ac1,cardiovascular pathology,4,"{'pred': [2], 'probs': [[3.511182512738742e-05, 0.002081610495224595, 0.7806006669998169, 0.016402173787355423, 0.19515295326709747, 0.005727528128772974]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? autopsy pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
879,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",79577128-74a8-4847-b4c9-c2e4738f6ac1,brightfield microscopy,4,"{'pred': [0], 'probs': [[0.4674336910247803, 0.025582432746887207, 0.05669369921088219, 0.0018856350798159838, 0.43384435772895813, 0.014560120180249214]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
880,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",6bb2f509-e6e0-40c3-b6b9-b9ef5a1d7c49,pathology,0,"{'pred': [0], 'probs': [[0.8778510093688965, 1.5583518688799813e-05, 0.09876003116369247, 4.491478648560587e-06, 0.0008598202839493752, 0.022509103640913963]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
881,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",6bb2f509-e6e0-40c3-b6b9-b9ef5a1d7c49,light microscopy,1,"{'pred': [1], 'probs': [[0.060580141842365265, 0.8036674857139587, 0.000406918756198138, 0.13534550368785858]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
882,stain,"['What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? none of the above']",6bb2f509-e6e0-40c3-b6b9-b9ef5a1d7c49,H&E,1,"{'pred': [0], 'probs': [[0.8877864480018616, 0.08087516576051712, 3.619514245656319e-06, 0.004510669037699699, 5.584362588706426e-05, 0.026768207550048828]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? synthetic']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
883,subdomain,"['What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",6bb2f509-e6e0-40c3-b6b9-b9ef5a1d7c49,cardiovascular pathology,1,"{'pred': [1], 'probs': [[7.60500688556931e-06, 0.9540494680404663, 0.016001397743821144, 0.000799928791821003, 0.0188539307564497, 0.010287743993103504]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
884,submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",6bb2f509-e6e0-40c3-b6b9-b9ef5a1d7c49,brightfield microscopy,2,"{'pred': [2], 'probs': [[0.01136184111237526, 0.0024230561684817076, 0.5845391154289246, 0.20739716291427612, 0.11339201778173447, 0.08088675141334534]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
885,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",aefe4bfa-0dd1-4dbc-af30-b355ddd2edab,pathology,0,"{'pred': [0], 'probs': [[0.7989292144775391, 0.004763745237141848, 0.00272920960560441, 0.00011928055027965456, 9.19382455322193e-06, 0.19344933331012726]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
886,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",aefe4bfa-0dd1-4dbc-af30-b355ddd2edab,light microscopy,1,"{'pred': [1], 'probs': [[0.0006311300094239414, 0.85761958360672, 0.0198384877294302, 0.12191075086593628]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
887,stain,"['What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? none of the above']",aefe4bfa-0dd1-4dbc-af30-b355ddd2edab,H&E,1,"{'pred': [3], 'probs': [[0.0017353661824017763, 0.3379446566104889, 9.051166216522688e-07, 0.5748698115348816, 0.007142310496419668, 0.07830693572759628]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
888,subdomain,"['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",aefe4bfa-0dd1-4dbc-af30-b355ddd2edab,cardiovascular pathology,0,"{'pred': [4], 'probs': [[0.2343890368938446, 0.0010847970843315125, 0.21323135495185852, 0.006059566512703896, 0.5421063303947449, 0.003128856187686324]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
889,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",aefe4bfa-0dd1-4dbc-af30-b355ddd2edab,brightfield microscopy,4,"{'pred': [0], 'probs': [[0.737187385559082, 0.052462272346019745, 0.001370617770589888, 0.005100648384541273, 0.18902373313903809, 0.01485526841133833]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
890,domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",2c3699af-d03e-4ef4-81b1-a8a352b2e3bc,pathology,2,"{'pred': [2], 'probs': [[5.947596946498379e-06, 0.38375261425971985, 0.4585127532482147, 0.00028458746965043247, 0.0013618094380944967, 0.15608234703540802]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
891,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",2c3699af-d03e-4ef4-81b1-a8a352b2e3bc,light microscopy,0,"{'pred': [0], 'probs': [[0.9365581274032593, 0.00027825619326904416, 0.0022936114110052586, 0.060869961977005005]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
892,stain,"['What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",2c3699af-d03e-4ef4-81b1-a8a352b2e3bc,H&E,4,"{'pred': [4], 'probs': [[0.015054423362016678, 0.3108822703361511, 4.162135883234441e-05, 5.14364558057423e-07, 0.5187504887580872, 0.15527068078517914]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
893,subdomain,"['What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",2c3699af-d03e-4ef4-81b1-a8a352b2e3bc,cardiovascular pathology,2,"{'pred': [2], 'probs': [[0.00026112451450899243, 0.3905515968799591, 0.5159127116203308, 6.1177252064226195e-06, 0.07726659625768661, 0.016001805663108826]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
894,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",2c3699af-d03e-4ef4-81b1-a8a352b2e3bc,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.002283575711771846, 0.23871241509914398, 0.0035126018337905407, 0.11720509082078934, 0.6240088939666748, 0.014277481473982334]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
895,domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",7bc59792-1fb0-41a0-a3e1-6f4f830c639c,pathology,3,"{'pred': [3], 'probs': [[4.056836405652575e-05, 0.34175682067871094, 3.19437413054402e-06, 0.5072038173675537, 0.0002713422873057425, 0.15072424709796906]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
896,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",7bc59792-1fb0-41a0-a3e1-6f4f830c639c,light microscopy,2,"{'pred': [2], 'probs': [[0.023253409191966057, 6.219247734406963e-05, 0.9052603840827942, 0.0714239776134491]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
897,stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",7bc59792-1fb0-41a0-a3e1-6f4f830c639c,H&E,4,"{'pred': [4], 'probs': [[0.02681269310414791, 0.00018660507339518517, 8.24939925223589e-05, 0.0001272761874133721, 0.8489151000976562, 0.12387590855360031]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
898,subdomain,"['What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",7bc59792-1fb0-41a0-a3e1-6f4f830c639c,cardiovascular pathology,3,"{'pred': [3], 'probs': [[0.0152897322550416, 0.005790324881672859, 0.009024100378155708, 0.8087508678436279, 0.010707313194870949, 0.15043766796588898]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
899,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7bc59792-1fb0-41a0-a3e1-6f4f830c639c,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.08230243623256683, 0.0026148150209337473, 0.003290176158770919, 0.0010175590869039297, 0.8969482183456421, 0.013826845213770866]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
900,domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",c0b25100-ff26-4d54-a937-75040132e94b,pathology,1,"{'pred': [1], 'probs': [[0.035689737647771835, 0.9430190324783325, 0.0005607703351415694, 0.0032260508742183447, 1.6753312593209557e-05, 0.01748766377568245]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
901,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c0b25100-ff26-4d54-a937-75040132e94b,light microscopy,1,"{'pred': [1], 'probs': [[0.0009627268300391734, 0.9905971884727478, 0.00020339830371085554, 0.008236629888415337]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
902,stain,"['What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",c0b25100-ff26-4d54-a937-75040132e94b,H&E,3,"{'pred': [4], 'probs': [[1.4056023189823463e-07, 0.07165756821632385, 0.0007012985879555345, 0.3349095284938812, 0.4417586028575897, 0.15097282826900482]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
903,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",c0b25100-ff26-4d54-a937-75040132e94b,cardiovascular pathology,3,"{'pred': [1], 'probs': [[0.00017696665599942207, 0.9115651249885559, 2.5568482669768855e-05, 0.026468709111213684, 0.06028890982270241, 0.0014746892265975475]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? autopsy pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
904,submodality,"['What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",c0b25100-ff26-4d54-a937-75040132e94b,brightfield microscopy,4,"{'pred': [2], 'probs': [[0.0010551525047048926, 0.002201393013820052, 0.9671306610107422, 0.0006457207491621375, 0.01826019026339054, 0.010706865228712559]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
905,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",2895b12b-e3b4-4b4d-9e58-0554f75068f7,pathology,3,"{'pred': [3], 'probs': [[5.9797170251840726e-05, 0.0006643850938417017, 0.1593085676431656, 0.474575400352478, 2.359516656724736e-05, 0.3653682768344879]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
906,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",2895b12b-e3b4-4b4d-9e58-0554f75068f7,light microscopy,0,"{'pred': [0], 'probs': [[0.9736058115959167, 0.0001715063990559429, 0.0009045801707543433, 0.02531806193292141]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
907,stain,"['What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? none of the above']",2895b12b-e3b4-4b4d-9e58-0554f75068f7,H&E,3,"{'pred': [4], 'probs': [[0.004377423319965601, 0.01664486899971962, 0.0007585941930301487, 0.10730724036693573, 0.7622604966163635, 0.10865148156881332]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? synthetic']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
908,subdomain,"['What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",2895b12b-e3b4-4b4d-9e58-0554f75068f7,cardiovascular pathology,3,"{'pred': [3], 'probs': [[0.028446555137634277, 0.0027372846379876137, 0.000768853526096791, 0.7084926962852478, 0.0021074535325169563, 0.25744715332984924]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
909,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",2895b12b-e3b4-4b4d-9e58-0554f75068f7,brightfield microscopy,2,"{'pred': [2], 'probs': [[0.022710014134645462, 0.4576652944087982, 0.5052749514579773, 0.0009314212948083878, 0.005929325241595507, 0.007488967850804329]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
910,domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",47b98d16-892e-4b58-a79a-2916ba8ea981,pathology,2,"{'pred': [2], 'probs': [[2.6846930722967954e-06, 3.819856283371337e-05, 0.7631939649581909, 4.033802542835474e-05, 8.773473382461816e-05, 0.23663713037967682]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
911,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",47b98d16-892e-4b58-a79a-2916ba8ea981,light microscopy,0,"{'pred': [0], 'probs': [[0.9866446852684021, 0.0031044434290379286, 3.376670792931691e-05, 0.010217094793915749]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
